date,hour,item,quantity,unit_price_kzt,unit_cost_kzt,ingredients,allergens
2026-09-10,18,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-10,8,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-10,10,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-10,12,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-10,14,Salad,6,1800,700,tomato;cucumber;olive_oil,none
2026-09-10,16,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-10,18,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-10,8,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-10,10,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-10,12,Sandwich,17,1600,600,bread;cheese;tomato,gluten;milk
2026-09-10,14,Sandwich,9,1600,600,bread;cheese;tomato,gluten;milk
2026-09-10,16,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-10,18,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-11,8,Latte,10,1200,400,coffee;milk,milk
2026-09-11,10,Latte,12,1200,400,coffee;milk,milk
2026-09-11,12,Latte,24,1200,400,coffee;milk,milk
2026-09-11,14,Latte,4,1200,400,coffee;milk,milk
2026-09-11,16,Latte,6,1200,400,coffee;milk,milk
2026-09-11,18,Latte,8,1200,400,coffee;milk,milk
2026-09-11,8,Americano,13,800,200,coffee,none
2026-09-11,10,Americano,3,800,200,coffee,none
2026-09-11,12,Americano,15,800,200,coffee,none
2026-09-11,14,Americano,7,800,200,coffee,none
2026-09-11,16,Americano,9,800,200,coffee,none
2026-09-11,18,Americano,11,800,200,coffee,none
2026-09-11,8,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-11,10,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-11,12,Croissant,18,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-11,14,Croissant,10,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-11,16,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-11,18,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-11,8,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-11,10,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-11,12,Salad,21,1800,700,tomato;cucumber;olive_oil,none
2026-09-11,14,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-11,16,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-11,18,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-11,8,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
2026-09-11,10,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-11,12,Sandwich,24,1600,600,bread;cheese;tomato,gluten;milk
2026-09-11,14,Sandwich,4,1600,600,bread;cheese;tomato,gluten;milk
2026-09-11,16,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-11,18,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-12,8,Latte,5,1200,400,coffee;milk,milk
2026-09-12,10,Latte,7,1200,400,coffee;milk,milk
2026-09-12,12,Latte,19,1200,400,coffee;milk,milk
2026-09-12,14,Latte,11,1200,400,coffee;milk,milk
2026-09-12,16,Latte,13,1200,400,coffee;milk,milk
2026-09-12,18,Latte,3,1200,400,coffee;milk,milk
2026-09-12,8,Americano,8,800,200,coffee,none
2026-09-12,10,Americano,10,800,200,coffee,none
2026-09-12,12,Americano,22,800,200,coffee,none
2026-09-12,14,Americano,14,800,200,coffee,none
2026-09-12,16,Americano,4,800,200,coffee,none
2026-09-12,18,Americano,6,800,200,coffee,none
2026-09-12,8,Croissant,11,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-12,10,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-12,12,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-12,14,Croissant,5,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-12,16,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-12,18,Croissant,9,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-12,8,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-12,10,Salad,4,1800,700,tomato;cucumber;olive_oil,none
2026-09-12,12,Salad,16,1800,700,tomato;cucumber;olive_oil,none
2026-09-12,14,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-12,16,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-12,18,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-12,8,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-12,10,Sandwich,7,1600,600,bread;cheese;tomato,gluten;milk
2026-09-12,12,Sandwich,19,1600,600,bread;cheese;tomato,gluten;milk
2026-09-12,14,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-12,16,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-12,18,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-13,8,Latte,12,1200,400,coffee;milk,milk
2026-09-13,10,Latte,14,1200,400,coffee;milk,milk
2026-09-13,12,Latte,14,1200,400,coffee;milk,milk
2026-09-13,14,Latte,6,1200,400,coffee;milk,milk
2026-09-13,16,Latte,8,1200,400,coffee;milk,milk
2026-09-13,18,Latte,10,1200,400,coffee;milk,milk
2026-09-13,8,Americano,3,800,200,coffee,none
2026-09-13,10,Americano,5,800,200,coffee,none
2026-09-13,12,Americano,17,800,200,coffee,none
2026-09-13,14,Americano,9,800,200,coffee,none
2026-09-13,16,Americano,11,800,200,coffee,none
2026-09-13,18,Americano,13,800,200,coffee,none
2026-09-13,8,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-13,10,Croissant,8,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-13,12,Croissant,20,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-13,14,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-13,16,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-13,18,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-13,8,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-13,10,Salad,11,1800,700,tomato;cucumber;olive_oil,none
2026-09-13,12,Salad,23,1800,700,tomato;cucumber;olive_oil,none
2026-09-13,14,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-13,16,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-13,18,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-13,8,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-13,10,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-13,12,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-13,14,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-13,16,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-13,18,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
2026-09-14,8,Latte,7,1200,400,coffee;milk,milk
2026-09-14,10,Latte,9,1200,400,coffee;milk,milk
2026-09-14,12,Latte,21,1200,400,coffee;milk,milk
2026-09-14,14,Latte,13,1200,400,coffee;milk,milk
2026-09-14,16,Latte,3,1200,400,coffee;milk,milk
2026-09-14,18,Latte,5,1200,400,coffee;milk,milk
2026-09-14,8,Americano,10,800,200,coffee,none
2026-09-14,10,Americano,12,800,200,coffee,none
2026-09-14,12,Americano,24,800,200,coffee,none
2026-09-14,14,Americano,4,800,200,coffee,none
2026-09-14,16,Americano,6,800,200,coffee,none
2026-09-14,18,Americano,8,800,200,coffee,none
2026-09-14,8,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-14,10,Croissant,3,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-14,12,Croissant,15,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-14,14,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-14,16,Croissant,9,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-14,18,Croissant,11,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-14,8,Salad,4,1800,700,tomato;cucumber;olive_oil,none
2026-09-14,10,Salad,6,1800,700,tomato;cucumber;olive_oil,none
2026-09-14,12,Salad,18,1800,700,tomato;cucumber;olive_oil,none
2026-09-14,14,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-14,16,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-14,18,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-14,8,Sandwich,7,1600,600,bread;cheese;tomato,gluten;milk
2026-09-14,10,Sandwich,9,1600,600,bread;cheese;tomato,gluten;milk
2026-09-14,12,Sandwich,21,1600,600,bread;cheese;tomato,gluten;milk
2026-09-14,14,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-14,16,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-14,18,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-15,8,Latte,14,1200,400,coffee;milk,milk
2026-09-15,10,Latte,4,1200,400,coffee;milk,milk
2026-09-15,12,Latte,16,1200,400,coffee;milk,milk
2026-09-15,14,Latte,8,1200,400,coffee;milk,milk
2026-09-15,16,Latte,10,1200,400,coffee;milk,milk
2026-09-15,18,Latte,12,1200,400,coffee;milk,milk
2026-09-15,8,Americano,5,800,200,coffee,none
2026-09-15,10,Americano,7,800,200,coffee,none
2026-09-15,12,Americano,19,800,200,coffee,none
2026-09-15,14,Americano,11,800,200,coffee,none
2026-09-15,16,Americano,13,800,200,coffee,none
2026-09-15,18,Americano,3,800,200,coffee,none
2026-09-15,8,Croissant,8,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-15,10,Croissant,10,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-15,12,Croissant,22,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-15,14,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-15,16,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-15,18,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-15,8,Salad,11,1800,700,tomato;cucumber;olive_oil,none
2026-09-15,10,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-15,12,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-15,14,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-15,16,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-15,18,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-15,8,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-15,10,Sandwich,4,1600,600,bread;cheese;tomato,gluten;milk
2026-09-15,12,Sandwich,16,1600,600,bread;cheese;tomato,gluten;milk
2026-09-15,14,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-15,16,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
2026-09-15,18,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-16,8,Latte,9,1200,400,coffee;milk,milk
2026-09-16,10,Latte,11,1200,400,coffee;milk,milk
2026-09-16,12,Latte,23,1200,400,coffee;milk,milk
2026-09-16,14,Latte,3,1200,400,coffee;milk,milk
2026-09-16,16,Latte,5,1200,400,coffee;milk,milk
2026-09-16,18,Latte,7,1200,400,coffee;milk,milk
2026-09-16,8,Americano,12,800,200,coffee,none
2026-09-16,10,Americano,14,800,200,coffee,none
2026-09-16,12,Americano,14,800,200,coffee,none
2026-09-16,14,Americano,6,800,200,coffee,none
2026-09-16,16,Americano,8,800,200,coffee,none
2026-09-16,18,Americano,10,800,200,coffee,none
2026-09-16,8,Croissant,3,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-16,10,Croissant,5,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-16,12,Croissant,17,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-16,14,Croissant,9,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-16,16,Croissant,11,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-16,18,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-16,8,Salad,6,1800,700,tomato;cucumber;olive_oil,none
2026-09-16,10,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-16,12,Salad,20,1800,700,tomato;cucumber;olive_oil,none
2026-09-16,14,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-16,16,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-16,18,Salad,4,1800,700,tomato;cucumber;olive_oil,none
2026-09-16,8,Sandwich,9,1600,600,bread;cheese;tomato,gluten;milk
2026-09-16,10,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-16,12,Sandwich,23,1600,600,bread;cheese;tomato,gluten;milk
2026-09-16,14,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-16,16,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-16,18,Sandwich,7,1600,600,bread;cheese;tomato,gluten;milk
2026-09-17,8,Latte,4,1200,400,coffee;milk,milk
2026-09-17,10,Latte,6,1200,400,coffee;milk,milk
2026-09-17,12,Latte,18,1200,400,coffee;milk,milk
2026-09-17,14,Latte,10,1200,400,coffee;milk,milk
2026-09-17,16,Latte,12,1200,400,coffee;milk,milk
2026-09-17,18,Latte,14,1200,400,coffee;milk,milk
2026-09-17,8,Americano,7,800,200,coffee,none
2026-09-17,10,Americano,9,800,200,coffee,none
2026-09-17,12,Americano,21,800,200,coffee,none
2026-09-17,14,Americano,13,800,200,coffee,none
2026-09-17,16,Americano,3,800,200,coffee,none
2026-09-17,18,Americano,5,800,200,coffee,none
2026-09-17,8,Croissant,10,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-17,10,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-17,12,Croissant,24,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-17,14,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-17,16,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-17,18,Croissant,8,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-17,8,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-17,10,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-17,12,Salad,15,1800,700,tomato;cucumber;olive_oil,none
2026-09-17,14,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-17,16,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-17,18,Salad,11,1800,700,tomato;cucumber;olive_oil,none
2026-09-17,8,Sandwich,4,1600,600,bread;cheese;tomato,gluten;milk
2026-09-17,10,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-17,12,Sandwich,18,1600,600,bread;cheese;tomato,gluten;milk
2026-09-17,14,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
2026-09-17,16,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-17,18,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-18,8,Latte,11,1200,400,coffee;milk,milk
2026-09-18,10,Latte,13,1200,400,coffee;milk,milk
2026-09-18,12,Latte,13,1200,400,coffee;milk,milk
2026-09-18,14,Latte,5,1200,400,coffee;milk,milk
2026-09-18,16,Latte,7,1200,400,coffee;milk,milk
2026-09-18,18,Latte,9,1200,400,coffee;milk,milk
2026-09-18,8,Americano,14,800,200,coffee,none
2026-09-18,10,Americano,4,800,200,coffee,none
2026-09-18,12,Americano,16,800,200,coffee,none
2026-09-18,14,Americano,8,800,200,coffee,none
2026-09-18,16,Americano,10,800,200,coffee,none
2026-09-18,18,Americano,12,800,200,coffee,none
2026-09-18,8,Croissant,5,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-18,10,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-18,12,Croissant,19,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-18,14,Croissant,11,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-18,16,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-18,18,Croissant,3,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-18,8,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-18,10,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-18,12,Salad,22,1800,700,tomato;cucumber;olive_oil,none
2026-09-18,14,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-18,16,Salad,4,1800,700,tomato;cucumber;olive_oil,none
2026-09-18,18,Salad,6,1800,700,tomato;cucumber;olive_oil,none
2026-09-18,8,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-18,10,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-18,12,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-18,14,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-18,16,Sandwich,7,1600,600,bread;cheese;tomato,gluten;milk
2026-09-18,18,Sandwich,9,1600,600,bread;cheese;tomato,gluten;milk
2026-09-19,8,Latte,6,1200,400,coffee;milk,milk
2026-09-19,10,Latte,8,1200,400,coffee;milk,milk
2026-09-19,12,Latte,20,1200,400,coffee;milk,milk
2026-09-19,14,Latte,12,1200,400,coffee;milk,milk
2026-09-19,16,Latte,14,1200,400,coffee;milk,milk
2026-09-19,18,Latte,4,1200,400,coffee;milk,milk
2026-09-19,8,Americano,9,800,200,coffee,none
2026-09-19,10,Americano,11,800,200,coffee,none
2026-09-19,12,Americano,23,800,200,coffee,none
2026-09-19,14,Americano,3,800,200,coffee,none
2026-09-19,16,Americano,5,800,200,coffee,none
2026-09-19,18,Americano,7,800,200,coffee,none
2026-09-19,8,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-19,10,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-19,12,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-19,14,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-19,16,Croissant,8,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-19,18,Croissant,10,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-19,8,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-19,10,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-19,12,Salad,17,1800,700,tomato;cucumber;olive_oil,none
2026-09-19,14,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-19,16,Salad,11,1800,700,tomato;cucumber;olive_oil,none
2026-09-19,18,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-19,8,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-19,10,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-19,12,Sandwich,20,1600,600,bread;cheese;tomato,gluten;milk
2026-09-19,14,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-19,16,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-19,18,Sandwich,4,1600,600,bread;cheese;tomato,gluten;milk
2026-09-20,8,Latte,13,1200,400,coffee;milk,milk
2026-09-20,10,Latte,3,1200,400,coffee;milk,milk
2026-09-20,12,Latte,15,1200,400,coffee;milk,milk
2026-09-20,14,Latte,7,1200,400,coffee;milk,milk
2026-09-20,16,Latte,9,1200,400,coffee;milk,milk
2026-09-20,18,Latte,11,1200,400,coffee;milk,milk
2026-09-20,8,Americano,4,800,200,coffee,none
2026-09-20,10,Americano,6,800,200,coffee,none
2026-09-20,12,Americano,18,800,200,coffee,none
2026-09-20,14,Americano,10,800,200,coffee,none
2026-09-20,16,Americano,12,800,200,coffee,none
2026-09-20,18,Americano,14,800,200,coffee,none
2026-09-20,8,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-20,10,Croissant,9,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-20,12,Croissant,21,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-20,14,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-20,16,Croissant,3,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-20,18,Croissant,5,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-20,8,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-20,10,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-20,12,Salad,24,1800,700,tomato;cucumber;olive_oil,none
2026-09-20,14,Salad,4,1800,700,tomato;cucumber;olive_oil,none
2026-09-20,16,Salad,6,1800,700,tomato;cucumber;olive_oil,none
2026-09-20,18,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-20,8,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-20,10,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-20,12,Sandwich,15,1600,600,bread;cheese;tomato,gluten;milk
2026-09-20,14,Sandwich,7,1600,600,bread;cheese;tomato,gluten;milk
2026-09-20,16,Sandwich,9,1600,600,bread;cheese;tomato,gluten;milk
2026-09-20,18,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-21,8,Latte,8,1200,400,coffee;milk,milk
2026-09-21,10,Latte,10,1200,400,coffee;milk,milk
2026-09-21,12,Latte,22,1200,400,coffee;milk,milk
2026-09-21,14,Latte,14,1200,400,coffee;milk,milk
2026-09-21,16,Latte,4,1200,400,coffee;milk,milk
2026-09-21,18,Latte,6,1200,400,coffee;milk,milk
2026-09-21,8,Americano,11,800,200,coffee,none
2026-09-21,10,Americano,13,800,200,coffee,none
2026-09-21,12,Americano,13,800,200,coffee,none
2026-09-21,14,Americano,5,800,200,coffee,none
2026-09-21,16,Americano,7,800,200,coffee,none
2026-09-21,18,Americano,9,800,200,coffee,none
2026-09-21,8,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-21,10,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-21,12,Croissant,16,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-21,14,Croissant,8,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-21,16,Croissant,10,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-21,18,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-21,8,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-21,10,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-21,12,Salad,19,1800,700,tomato;cucumber;olive_oil,none
2026-09-21,14,Salad,11,1800,700,tomato;cucumber;olive_oil,none
2026-09-21,16,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-21,18,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-21,8,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-21,10,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
2026-09-21,12,Sandwich,22,1600,600,bread;cheese;tomato,gluten;milk
2026-09-21,14,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-21,16,Sandwich,4,1600,600,bread;cheese;tomato,gluten;milk
2026-09-21,18,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-22,8,Latte,3,1200,400,coffee;milk,milk
2026-09-22,10,Latte,5,1200,400,coffee;milk,milk
2026-09-22,12,Latte,17,1200,400,coffee;milk,milk
2026-09-22,14,Latte,9,1200,400,coffee;milk,milk
2026-09-22,16,Latte,11,1200,400,coffee;milk,milk
2026-09-22,18,Latte,13,1200,400,coffee;milk,milk
2026-09-22,8,Americano,6,800,200,coffee,none
2026-09-22,10,Americano,8,800,200,coffee,none
2026-09-22,12,Americano,20,800,200,coffee,none
2026-09-22,14,Americano,12,800,200,coffee,none
2026-09-22,16,Americano,14,800,200,coffee,none
2026-09-22,18,Americano,4,800,200,coffee,none
2026-09-22,8,Croissant,9,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-22,10,Croissant,11,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-22,12,Croissant,23,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-22,14,Croissant,3,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-22,16,Croissant,5,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-22,18,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-22,8,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-22,10,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-22,12,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-22,14,Salad,6,1800,700,tomato;cucumber;olive_oil,none
2026-09-22,16,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-22,18,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-22,8,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-22,10,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-22,12,Sandwich,17,1600,600,bread;cheese;tomato,gluten;milk
2026-09-22,14,Sandwich,9,1600,600,bread;cheese;tomato,gluten;milk
2026-09-22,16,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-22,18,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-23,8,Latte,10,1200,400,coffee;milk,milk
2026-09-23,10,Latte,12,1200,400,coffee;milk,milk
2026-09-23,12,Latte,24,1200,400,coffee;milk,milk
2026-09-23,14,Latte,4,1200,400,coffee;milk,milk
2026-09-23,16,Latte,6,1200,400,coffee;milk,milk
2026-09-23,18,Latte,8,1200,400,coffee;milk,milk
2026-09-23,8,Americano,13,800,200,coffee,none
2026-09-23,10,Americano,3,800,200,coffee,none
2026-09-23,12,Americano,15,800,200,coffee,none
2026-09-23,14,Americano,7,800,200,coffee,none
2026-09-23,16,Americano,9,800,200,coffee,none
2026-09-23,18,Americano,11,800,200,coffee,none
2026-09-23,8,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-23,10,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-23,12,Croissant,18,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-23,14,Croissant,10,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-23,16,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-23,18,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-23,8,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-23,10,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-23,12,Salad,21,1800,700,tomato;cucumber;olive_oil,none
2026-09-23,14,Salad,13,1800,700,tomato;cucumber;olive_oil,none
2026-09-23,16,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-23,18,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-23,8,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
2026-09-23,10,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-23,12,Sandwich,24,1600,600,bread;cheese;tomato,gluten;milk
2026-09-23,14,Sandwich,4,1600,600,bread;cheese;tomato,gluten;milk
2026-09-23,16,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-23,18,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-24,8,Latte,5,1200,400,coffee;milk,milk
